ST,STATE,OCC_TITLE,A_MEAN
WA,Washington,Radio and Television Announcers,47770
WA,Washington,Reporters and Correspondents,43120
WA,Washington,Public Relations Specialists,69080
WA,Washington,Editors,66290
WA,Washington,Technical Writers,78470
WA,Washington,Writers and Authors,68590
WA,Washington,Interpreters and Translators,38970
WA,Washington,"Media and Communication Workers, All Other",58520
WA,Washington,Audio and Video Equipment Technicians,47390
WA,Washington,Broadcast Technicians,34570
WA,Washington,Sound Engineering Technicians,68300
WA,Washington,Photographers,39980
WA,Washington,"Camera Operators, Television, Video, and Motion Picture",49530
WA,Washington,Film and Video Editors,52760
WA,Washington,"Media and Communication Equipment Workers, All Other",67260
WA,Washington,Healthcare Practitioners and Technical Occupations,84300
WA,Washington,Chiropractors,65690
WA,Washington,"Dentists, General",182990
WA,Washington,Oral and Maxillofacial Surgeons,213630
WA,Washington,"Dentists, All Other Specialists",197740
WA,Washington,Dietitians and Nutritionists,63970
WA,Washington,Optometrists,118710
WA,Washington,Pharmacists,121270
WA,Washington,Anesthesiologists,256100
WA,Washington,Family and General Practitioners,206250
WA,Washington,"Internists, General",215760
WA,Washington,Obstetricians and Gynecologists,227820
WA,Washington,"Pediatricians, General",199350
WA,Washington,Psychiatrists,195780
WA,Washington,Surgeons,248730
WA,Washington,"Physicians and Surgeons, All Other",222060
WA,Washington,Physician Assistants,108480
WA,Washington,Podiatrists,127820
WA,Washington,Occupational Therapists,82410
WA,Washington,Physical Therapists,88120
WA,Washington,Radiation Therapists,92830
WA,Washington,Recreational Therapists,50720
WA,Washington,Respiratory Therapists,67660
WA,Washington,Speech-Language Pathologists,74970
WA,Washington,Exercise Physiologists,40620
WA,Washington,"Therapists, All Other",66940
WA,Washington,Veterinarians,91510
WA,Washington,Registered Nurses,78130
WA,Washington,Nurse Anesthetists,171140
WA,Washington,Nurse Midwives,96450
WA,Washington,Nurse Practitioners,103910
WA,Washington,Audiologists,84920
WA,Washington,"Health Diagnosing and Treating Practitioners, All Other",75680
WA,Washington,Medical and Clinical Laboratory Technologists,67960
WA,Washington,Medical and Clinical Laboratory Technicians,45460
WA,Washington,Dental Hygienists,88870
WA,Washington,Cardiovascular Technologists and Technicians,66730
WA,Washington,Diagnostic Medical Sonographers,85120
WA,Washington,Nuclear Medicine Technologists,87350
WA,Washington,Radiologic Technologists,67420
WA,Washington,Magnetic Resonance Imaging Technologists,75720
WA,Washington,Emergency Medical Technicians and Paramedics,58370
WA,Washington,Dietetic Technicians,33740
WA,Washington,Pharmacy Technicians,40980
WA,Washington,Psychiatric Technicians,39860
WA,Washington,Respiratory Therapy Technicians,54450
WA,Washington,Surgical Technologists,53000
WA,Washington,Veterinary Technologists and Technicians,36530
WA,Washington,Ophthalmic Medical Technicians,42300
WA,Washington,Licensed Practical and Licensed Vocational Nurses,49980
WA,Washington,Medical Records and Health Information Technicians,43720
WA,Washington,"Opticians, Dispensing",45560
WA,Washington,Orthotists and Prosthetists,67570
WA,Washington,Hearing Aid Specialists,57750
WA,Washington,"Health Technologists and Technicians, All Other",49560
WA,Washington,Occupational Health and Safety Specialists,76410
WA,Washington,Occupational Health and Safety Technicians,55270
WA,Washington,Athletic Trainers,47330
WA,Washington,Genetic Counselors,75780
WA,Washington,"Healthcare Practitioners and Technical Workers, All Other",56550
WA,Washington,Healthcare Support Occupations,34670
WA,Washington,Home Health Aides,25720
WA,Washington,Psychiatric Aides,29740
WA,Washington,Nursing Assistants,29430
WA,Washington,Orderlies,32610
WA,Washington,Occupational Therapy Assistants,60070
WA,Washington,Occupational Therapy Aides,30920
WA,Washington,Physical Therapist Assistants,57680
WA,Washington,Physical Therapist Aides,28180
WA,Washington,Massage Therapists,53780
WA,Washington,Dental Assistants,40660
WA,Washington,Medical Assistants,36400
WA,Washington,Medical Equipment Preparers,37750
WA,Washington,Medical Transcriptionists,42790
WA,Washington,Pharmacy Aides,30320
WA,Washington,Veterinary Assistants and Laboratory Animal Caretakers,27730
WA,Washington,Phlebotomists,35460
WA,Washington,"Healthcare Support Workers, All Other",37940
WA,Washington,Protective Service Occupations,53350
WA,Washington,First-Line Supervisors of Correctional Officers,63510
WA,Washington,First-Line Supervisors of Police and Detectives,97830
WA,Washington,First-Line Supervisors of Fire Fighting and Prevention Workers,90100
WA,Washington,"First-Line Supervisors of Protective Service Workers, All Other",52550
WA,Washington,Firefighters,67270
WA,Washington,Fire Inspectors and Investigators,89670
WA,Washington,Bailiffs,47700
WA,Washington,Correctional Officers and Jailers,50270
WA,Washington,Detectives and Criminal Investigators,81130
WA,Washington,Fish and Game Wardens,62110
WA,Washington,Parking Enforcement Workers,50570
WA,Washington,Police and Sheriff's Patrol Officers,74170
WA,Washington,Transit and Railroad Police,45710
WA,Washington,Animal Control Workers,46240
WA,Washington,Private Detectives and Investigators,57300
WA,Washington,Gaming Surveillance Officers and Gaming Investigators,33760
WA,Washington,Security Guards,34310
WA,Washington,Crossing Guards,46570
WA,Washington,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",25290
WA,Washington,"Protective Service Workers, All Other",37870
WA,Washington,Food Preparation and Serving Related Occupations,27160
WA,Washington,Chefs and Head Cooks,52700
WA,Washington,First-Line Supervisors of Food Preparation and Serving Workers,36820
WA,Washington,"Cooks, Fast Food",23400
WA,Washington,"Cooks, Institution and Cafeteria",31280
WA,Washington,"Cooks, Restaurant",27120
WA,Washington,"Cooks, Short Order",25960
WA,Washington,"Cooks, All Other",32400
WA,Washington,Food Preparation Workers,26810
WA,Washington,Bartenders,30480
WA,Washington,"Combined Food Preparation and Serving Workers, Including Fast Food",23360
WA,Washington,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",23550
WA,Washington,Waiters and Waitresses,30520
WA,Washington,"Food Servers, Nonrestaurant",24450
WA,Washington,Dining Room and Cafeteria Attendants and Bartender Helpers,24470
WA,Washington,Dishwashers,23070
WA,Washington,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",23990
WA,Washington,"Food Preparation and Serving Related Workers, All Other",23820
WA,Washington,Building and Grounds Cleaning and Maintenance Occupations,30640
WA,Washington,First-Line Supervisors of Housekeeping and Janitorial Workers,40090
WA,Washington,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",50400
WA,Washington,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",30440
WA,Washington,Maids and Housekeeping Cleaners,24510
WA,Washington,"Building Cleaning Workers, All Other",31040
WA,Washington,Pest Control Workers,46320
WA,Washington,Landscaping and Groundskeeping Workers,32450
WA,Washington,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",35400
WA,Washington,Tree Trimmers and Pruners,37550
WA,Washington,"Grounds Maintenance Workers, All Other",38860
WA,Washington,Personal Care and Service Occupations,30030
WA,Washington,Gaming Supervisors,48150
WA,Washington,Slot Supervisors,41510
WA,Washington,First-Line Supervisors of Personal Service Workers,43760
WA,Washington,Animal Trainers,32860
WA,Washington,Nonfarm Animal Caretakers,26450
WA,Washington,Gaming Dealers,26990
WA,Washington,Gaming and Sports Book Writers and Runners,26390
WA,Washington,"Gaming Service Workers, All Other",24680
WA,Washington,Motion Picture Projectionists,25380
WA,Washington,"Ushers, Lobby Attendants, and Ticket Takers",27160
WA,Washington,Amusement and Recreation Attendants,24450
WA,Washington,Costume Attendants,42020
WA,Washington,"Locker Room, Coatroom, and Dressing Room Attendants",25630
WA,Washington,"Entertainment Attendants and Related Workers, All Other",25750
WA,Washington,Embalmers,47390
WA,Washington,Funeral Attendants,28970
WA,Washington,"Morticians, Undertakers, and Funeral Directors",50290
WA,Washington,Barbers,33730
WA,Washington,"Hairdressers, Hairstylists, and Cosmetologists",37280
WA,Washington,Manicurists and Pedicurists,29130
WA,Washington,Shampooers,22710
WA,Washington,Skincare Specialists,34580
WA,Washington,Baggage Porters and Bellhops,24830
WA,Washington,Concierges,31870
WA,Washington,Tour Guides and Escorts,35440
WA,Washington,Childcare Workers,25110
WA,Washington,Personal Care Aides,24980
WA,Washington,Fitness Trainers and Aerobics Instructors,45150
WA,Washington,Recreation Workers,29880
WA,Washington,Residential Advisors,29370
WA,Washington,"Personal Care and Service Workers, All Other",27470
WA,Washington,Sales and Related Occupations,41410
WA,Washington,First-Line Supervisors of Retail Sales Workers,45930
WA,Washington,First-Line Supervisors of Non-Retail Sales Workers,81270
WA,Washington,Cashiers,26660
WA,Washington,Gaming Change Persons and Booth Cashiers,26060
WA,Washington,Counter and Rental Clerks,31720
WA,Washington,Parts Salespersons,34080
WA,Washington,Retail Salespersons,29980
WA,Washington,Advertising Sales Agents,47920
WA,Washington,Insurance Sales Agents,58980
WA,Washington,"Securities, Commodities, and Financial Services Sales Agents",88050
WA,Washington,Travel Agents,41170
WA,Washington,"Sales Representatives, Services, All Other",58680
WA,Washington,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",89680
WA,Washington,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",69870
WA,Washington,Demonstrators and Product Promoters,27690
WA,Washington,Models,32670
WA,Washington,Real Estate Brokers,100560
WA,Washington,Real Estate Sales Agents,53640
WA,Washington,Sales Engineers,114740
WA,Washington,Telemarketers,26160
WA,Washington,"Sales and Related Workers, All Other",38450
WA,Washington,Office and Administrative Support Occupations,39270
WA,Washington,First-Line Supervisors of Office and Administrative Support Workers,57130
WA,Washington,"Switchboard Operators, Including Answering Service",34730
WA,Washington,Bill and Account Collectors,37400
WA,Washington,Billing and Posting Clerks,39560
WA,Washington,"Bookkeeping, Accounting, and Auditing Clerks",41390
WA,Washington,Gaming Cage Workers,25510
WA,Washington,Payroll and Timekeeping Clerks,45360
WA,Washington,Procurement Clerks,44890
WA,Washington,Tellers,29700
WA,Washington,"Financial Clerks, All Other",41090
WA,Washington,Brokerage Clerks,54130
WA,Washington,Correspondence Clerks,36570
WA,Washington,"Court, Municipal, and License Clerks",45820
WA,Washington,"Credit Authorizers, Checkers, and Clerks",49170
WA,Washington,Customer Service Representatives,36640
WA,Washington,"Eligibility Interviewers, Government Programs",45640
WA,Washington,File Clerks,32950
WA,Washington,"Hotel, Motel, and Resort Desk Clerks",24600
WA,Washington,"Interviewers, Except Eligibility and Loan",38400
WA,Washington,"Library Assistants, Clerical",29090
WA,Washington,Loan Interviewers and Clerks,38030
WA,Washington,New Accounts Clerks,38140
WA,Washington,Order Clerks,36540
WA,Washington,"Human Resources Assistants, Except Payroll and Timekeeping",41200
WA,Washington,Receptionists and Information Clerks,31500
WA,Washington,Reservation and Transportation Ticket Agents and Travel Clerks,34430
WA,Washington,"Information and Record Clerks, All Other",39420
WA,Washington,Cargo and Freight Agents,50100
WA,Washington,Couriers and Messengers,30640
WA,Washington,"Police, Fire, and Ambulance Dispatchers",54090
WA,Washington,"Dispatchers, Except Police, Fire, and Ambulance",45220
WA,Washington,"Meter Readers, Utilities",45640
WA,Washington,Postal Service Clerks,48870
WA,Washington,Postal Service Mail Carriers,51570
WA,Washington,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",51420
WA,Washington,"Production, Planning, and Expediting Clerks",49850
WA,Washington,"Shipping, Receiving, and Traffic Clerks",36750
WA,Washington,Stock Clerks and Order Fillers,31930
WA,Washington,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",33570
WA,Washington,Executive Secretaries and Executive Administrative Assistants,57560
WA,Washington,Legal Secretaries,46850
WA,Washington,Medical Secretaries,41790
WA,Washington,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",39550
WA,Washington,Computer Operators,46380
WA,Washington,Data Entry Keyers,35130
WA,Washington,Word Processors and Typists,50630
WA,Washington,Desktop Publishers,51960
WA,Washington,Insurance Claims and Policy Processing Clerks,42430
WA,Washington,"Mail Clerks and Mail Machine Operators, Except Postal Service",34180
WA,Washington,"Office Clerks, General",34280
WA,Washington,"Office Machine Operators, Except Computer",35930
WA,Washington,Proofreaders and Copy Markers,36610
WA,Washington,Statistical Assistants,49320
WA,Washington,"Office and Administrative Support Workers, All Other",35380
WA,Washington,"Farming, Fishing, and Forestry Occupations",32860
WA,Washington,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",55650
WA,Washington,Agricultural Inspectors,51490
WA,Washington,"Graders and Sorters, Agricultural Products",28290
WA,Washington,Agricultural Equipment Operators,33510
WA,Washington,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",27180
WA,Washington,"Farmworkers, Farm, Ranch, and Aquacultural Animals",32310
WA,Washington,"Agricultural Workers, All Other",33410
WA,Washington,Fishers and Related Fishing Workers,36900
WA,Washington,Forest and Conservation Workers,25320
WA,Washington,Fallers,58120
WA,Washington,Logging Equipment Operators,49110
WA,Washington,Log Graders and Scalers,46300
WA,Washington,"Logging Workers, All Other",44560
WA,Washington,Construction and Extraction Occupations,55810
WA,Washington,First-Line Supervisors of Construction Trades and Extraction Workers,75970
WA,Washington,Boilermakers,54620
WA,Washington,Brickmasons and Blockmasons,74170
WA,Washington,Stonemasons,43040
WA,Washington,Carpenters,53810
WA,Washington,Carpet Installers,42790
WA,Washington,"Floor Layers, Except Carpet, Wood, and Hard Tiles",34240
WA,Washington,Floor Sanders and Finishers,43560
WA,Washington,Tile and Marble Setters,50410
WA,Washington,Cement Masons and Concrete Finishers,49440
WA,Washington,Terrazzo Workers and Finishers,35150
